"State","City","Street","Zipcode","Bedrooms","Bathrooms","Area","PPSq","LotArea","MarketEstimate","RentEstimate","Latitude","Longitude","Price"
"CA","Oceanside","Old River St","92057",2.59410779314533,1.44375655013663,0.12088613049905,1.58658483453244,-0.141918119544757,0.692913819858717,0.499798826881479,33.24148,-117.32142,0.611270812034968
"CA","San Diego","Quadra Ave","92154",0.581083940498451,-0.402852424356873,-0.67414695496148,2.00759915011321,-0.146008549282037,0.310706344712907,0.200998239566319,32.56337,-117.07209,0.249461992197196
"CA","Burlingame","Fey Dr","94010",0.581083940498451,1.44375655013663,0.166690505793073,3.17673385995463,-0.127672815285638,1.40219322504945,1.40895592725004,37.575104,-122.38838,1.26252668774296
"CA","Sunnyvale","W Hemlock Ave","94085",-0.425427985824988,-1.32615691160362,-0.899079155066054,6.11444875978685,-0.146684947584981,0.917689622475379,0.259347128097436,37.39668,-122.02355,0.812979229094527
"CA","Cambria","Skye St","93428",-0.425427985824988,-0.402852424356873,-0.675782825507695,1.97126755782159,-0.117428228988883,0.277625017652373,0.208868554763539,35.55867,-121.0891,0.240416771701252
"CA","Fresno","W Robinson Ave","93722",-0.425427985824988,-0.402852424356873,-0.291353247147151,-0.153822696388587,-0.148114283998835,-0.142488144750299,-0.0975309575696276,36.785793,-119.858894,-0.144005099376382
"CA","Los Angeles","McConnell Ave","90045",-0.425427985824988,-0.402852424356873,-0.18502166164317,3.8954982488516,-0.148799539559557,1.36901344165838,1.07568878717464,33.967472,-118.413445,1.17659709303149
"CA","Gustine","Grove Ave","95322",-0.425427985824988,-0.402852424356873,-0.279084218050537,0.0627903862673665,-0.148039524186404,-0.0679567025335603,-0.151537603233312,37.250698,-120.99863,-0.0761659456567993
"CA","McKinleyville","Kelly Ave","95519",0.581083940498451,0.520452062889877,0.632913611464371,0.618838425191472,-0.0833121225847893,0.50043169365829,-0.0429815315475138,40.95595,-124.12132,0.430366402116082
"CA","Bakersfield","Tanner St","93307",1.58759586682189,-0.402852424356873,-0.625070838575028,0.113351510815159,-0.149993959282807,-0.1541059917537,-0.16103625950582,35.363388,-118.972176,-0.153502580897123
"CA","Fresno","N Wheeler Ave","93722",-0.425427985824988,-0.402852424356873,-0.855728585591354,0.454505407556781,-0.143812034793001,-0.1541059917537,-0.180033572050835,36.841667,-119.88846,-0.153050319872326
"CA","Burlingame","Canyon Rd","94010",2.59410779314533,2.36706103738338,1.76575396471832,6.07323368630137,-0.115335666239037,5.22456334549916,3.22102815386524,37.578156,-122.3823,4.79468529140921
"CA","Burlingame","Highland Ave","94010",0.581083940498451,0.520452062889877,0.472598297935293,4.76258753752836,-0.15039801826904,2.4668015271493,1.13973686946926,37.57699,-122.34233,2.26111903049521
"CA","Elk Grove","Batey Ave","95624",0.581083940498451,1.44375655013663,0.0603589202890923,0.88774456251883,-0.146216808759522,0.362199005583916,0.0872857544754446,38.412506,-121.36089,0.317300241394729
"CA","Hanford","S Horizon Cir","93230",-0.425427985824988,-0.402852424356873,-0.344519039899141,0.0614993815208594,-0.147943404427565,-0.0905032022266027,-0.196588372982919,36.305695,-119.67479,-0.0933609098195894
"CA","Visalia","W Princeton Avenue","93277",-0.425427985824988,-0.402852424356873,-0.4377636610334,-0.00493048569987992,-0.146116773010508,-0.134316269315702,-0.205815639076212,36.31523,-119.30587,-0.135140783290356
"CA","Hayfork","State Highway 3","96041",-2.43845183847187,-1.32615691160362,-1.12564722571684,0.0672957347550402,1.39143411333764,-0.229818909936886,-0.324141757213732,40.580147,-123.05114,-0.293251237559463
"CA","Lemon Grove","Ravenwood Dr","91945",3.60061971946877,0.520452062889877,-0.544095246537381,1.53148773710438,-0.151239956156652,0.272209919472821,0.282415293330668,32.731655,-117.02724,0.217713268256431
"CA","Bakersfield","Pinewood Lake Dr","93309",-0.425427985824988,-0.402852424356873,-0.257817900949741,-0.147829887308706,-0.149219661225489,-0.135005463629464,-0.0980737379280566,35.32191,-119.04483,-0.135050331085397
"CA","Visalia","W Monte Vista Avenue","93277",-0.425427985824988,-0.402852424356873,-0.5678153694575,0.0327264139451728,-0.148442871174423,-0.160407196908088,-0.23349743735609,36.304745,-119.310135,-0.157663382325258
"CA","Los Angeles","W 76th St","90045",1.58759586682189,2.36706103738338,1.88190077349959,3.635120247819,-0.147372866019022,3.4702684479855,5.24912696313517,33.97218,-118.388756,3.14755063909775
"CA","Los Angeles","Chalon Rd","90049",3.60061971946877,6.06027898637037,9.71199514295808,9.87910374252416,-0.0578646086715537,27.6513401406082,30.3448482252789,34.0788,-118.50284,25.6782903724454
"CA","San Diego","Auburn Dr","92105",-1.43193991214843,-1.32615691160362,-0.952244947818044,2.29952574997288,-0.143813814788535,0.0863243674183935,0.0188954293133915,32.74753,-117.090515,0.113783684758031
"CA","Stockton","E Clover Ln","95206",-1.43193991214843,-1.32615691160362,-1.1861744359268,1.19482139781792,-0.148946859109938,-0.175766384471907,-0.287504083019775,37.928883,-121.25667,-0.180276433565118
"CA","Sacramento","Vallarta Cir","95834",-0.425427985824988,-0.402852424356873,-0.749397000087374,0.717158122674046,-0.153094711503148,-0.0468870477985774,-0.0701205494689634,38.629536,-121.4995,-0.0635026369624773
"CA","Chowchilla","Riverside Ave","93610",-0.425427985824988,-0.402852424356873,-0.934250371809678,0.587086580701842,-0.140689210628038,-0.161391760213461,-0.232954656997661,37.115643,-120.27239,-0.157572930120298
"CA","Sacramento","36th St","95817",-1.43193991214843,-1.32615691160362,-0.930978630717248,1.25714246210938,-0.153094711503148,-0.0261127620552065,-0.100516249540987,38.552757,-121.46683,-0.0446885783309131
"CA","Ione","Northwoods Way","95640",0.581083940498451,-0.402852424356873,-0.230826036937192,0.4881027761296,-0.146891427066933,0.0874073870543038,-0.0429815315475138,38.35857,-120.95462,0.0685575822783097
"CA","Los Angeles","Woodrow Wilson Dr","90046",0.581083940498451,0.520452062889877,0.502043967767165,5.95827456363543,-0.143317701553263,3.24667412133528,3.36974997207478,34.1241,-118.36051,2.84996288478119
"CA","Fresno","W Saginaw Way","93705",0.581083940498451,-0.402852424356873,-0.790293763742751,0.152029946972928,-0.148084024074756,-0.193586980299159,-0.219656538216151,36.788044,-119.84366,-0.190135723905698
"CA","Salinas","Chaparral St","93906",0.581083940498451,-0.402852424356873,-0.549002858176026,1.09719362736173,-0.148440023181569,0.128857502210508,0.228137257487768,36.70119,-121.63944,0.108356552460465
"CA","Aptos","Via Gaviota","95003",-0.425427985824988,-0.402852424356873,-0.218557007840579,27.6563574391502,-0.145031331733835,9.20899258601327,1.88443152123384,36.957348,-121.88805,8.59367789970582
"CA","Encino","Jeanne Ln","91436",2.59410779314533,2.36706103738338,1.84263988039043,4.19726470468331,-0.127244363240607,3.90780838089327,2.96646416576204,34.13195,-118.48118,3.52383181172904
"CA","Sanger","Live Oak Dr","93657",0.581083940498451,-0.402852424356873,-0.262725512588387,0.0786818278397708,-0.0336886950879252,-0.0596863707684268,-0.0896606423724072,36.79515,-119.30619,-0.067120725160855
"CA","Fresno","N San Pablo Ave","93704",-0.425427985824988,-0.402852424356873,-0.360877745361292,0.0540381563664849,-0.138471663711772,-0.094835280770244,-0.125755536207935,36.831013,-119.79278,-0.0996835189462545
"CA","Desert Hot Springs","Valencia Dr","92240",-0.425427985824988,-0.402852424356873,-0.311801628974839,0.0729284961402982,-0.146116773010508,-0.0772115976040668,0.164903345730791,33.97943,-116.498215,-0.0815930779543659
"CA","Los Gatos","Maricopa Dr","95032",-0.425427985824988,-0.402852424356873,-0.679054566600125,6.6680623364907,-0.144289073596131,1.38811396978261,0.635222526309513,37.243893,-121.95698,1.26524025389174
"CA","Morgan Hill","Willow Creek Dr","95037",0.581083940498451,0.520452062889877,0.367902582977528,1.73009371995964,-0.146273768616612,0.896521511409859,0.526937844802929,37.119114,-121.65721,0.814787368671666
"CA","Rancho Santa Fe","Silvery Moon Ln","92067",0.581083940498451,2.36706103738338,1.43530811438287,2.26990810021902,-0.145695270068041,2.00976724079514,1.70124315026406,33.038017,-117.16086,1.80976252774759
"CA","Fresno","E Sooner Dr","93727",1.58759586682189,0.520452062889877,0.238668809826536,-0.263521309616136,-0.142557137941486,-0.0696304601526944,-0.0910175932684796,36.76096,-119.72566,-0.0761659456567993
"CA","Visalia","NE 5th Avenue","93291",-0.425427985824988,-0.402852424356873,-0.536733829079413,-0.00127137841927134,-0.147667505119785,-0.162573236179908,-0.260093674919111,36.340523,-119.29214,-0.158296547759974
"CA","Redding","Setter Dr","96003",-0.425427985824988,-0.402852424356873,-0.556364275633994,0.221536932219634,-0.146892139065146,-0.108717623376004,-0.179490791692406,40.597923,-122.348305,-0.108728739442199
"CA","Bakersfield","E Moneta Ave","93308",-1.43193991214843,-1.32615691160362,-1.05530479222959,0.291263111012521,-0.148443583172637,-0.252266953299391,-0.353180506389683,35.409317,-119.019554,-0.243511570052265
"CA","Los Angeles","Sunset Plaza Dr","90069",0.581083940498451,3.29036552463013,4.39541586775906,5.42866043508683,-0.144387706708664,8.76367460299305,9.54306237866694,34.105534,-118.3859,7.91528636251
"CA","San Ramon","Pine Valley Rd","94583",0.581083940498451,0.520452062889877,-0.385415803554518,3.18638978045663,-0.146615527759153,0.8512315993627,0.40264114272269,37.737633,-121.94888,0.768657648664399
"CA","San Jose","Coleman Ave","95110",0.581083940498451,-1.32615691160362,-0.230008101664085,2.59106009369171,-0.141330721018515,0.80485866767963,0.69899921842492,37.34645,-121.91603,0.723431546184678
"CA","Live Oak","Center St","95953",-0.425427985824988,-0.402852424356873,-0.803380728112472,0.57375098995538,-0.148442871174423,-0.264573994616554,-0.205815639076212,39.269936,-121.66091,-0.112346827640577
"CA","El Centro","E Dealwood Rd","92243",0.581083940498451,-0.402852424356873,0.0898045901209638,-0.164646429233673,-0.0344640611425637,-0.0622462353623967,-0.178948011333977,32.774536,-115.45721,-0.067120725160855
"CA","Sacramento","Pro Am Ct","95833",-1.43193991214843,-0.402852424356873,-0.762483964457095,0.607922459981127,-0.15542116566617,-0.0808544818339469,-0.0798905959206853,38.608772,-121.53144,-0.0906382984503102
"CA","Vista","Osborne St","92084",-1.43193991214843,-1.32615691160362,-0.930978630717248,2.07219470565708,-0.136448193268576,0.122654753386658,-0.00200161448612476,33.23795,-117.234505,0.0911697289961209
"CA","San Diego","Pocahontas Ave","92117",-0.425427985824988,-0.402852424356873,-0.685598048784986,3.16617563168077,-0.148262023628163,0.562360725566253,0.325837722004987,32.823032,-117.20729,0.493682945587692
"CA","Carmel","San Juan Rd","93923",-0.425427985824988,-0.402852424356873,0.175687793797256,6.36252878734597,-0.148618022734975,2.74297153430644,0.857219692906972,36.56792,-121.91871,2.52885755717516
"CA","Hanford","E Ivy Street","93230",-0.425427985824988,-0.402852424356873,-0.921163407439958,0.290149794132165,-0.142239942737315,-0.208552342540829,-0.31437171076201,36.332317,-119.629654,-0.202889484804979
"CA","Alpine","Anderson Rd","91901",-0.425427985824988,-0.402852424356873,-0.357606004268861,1.35573737588273,-0.0491960161806953,0.313463121967951,0.286486146018885,32.85097,-116.74373,0.272075043437057
"CA","Granite Bay","Danburry Ct","95746",0.581083940498451,2.36706103738338,1.41240592673586,1.04128394603861,-0.0831492957133153,1.12139577035706,0.972560519073133,38.75291,-121.173325,0.994788161063007
"CA","Fair Oaks","Winding Oak Dr","95628",0.581083940498451,0.520452062889877,0.583019559804811,0.1372950014777,-0.14301459679374,0.223867861179006,0.22705169677091,38.663506,-121.21453,0.181170577452816
"CA","Lake Isabella","Linda Ave","93240",-1.43193991214843,-0.402852424356873,-0.0999563932399858,-0.383765187638144,-0.146116773010508,-0.187482687805846,-0.178948011333977,35.636204,-118.40314,-0.181090503409753
"CA","San Carlos","Ashford Ave","94070",-0.425427985824988,0.520452062889877,-0.536733829079413,7.38719978479988,-0.140608042831685,1.86749784316874,0.654219838854528,37.49567,-122.27693,1.67408422030843
"CA","San Jose","Heritage View Ter","95125",-0.425427985824988,0.520452062889877,-0.286445635508505,2.58677488953934,-0.156546122843699,0.751298423867338,0.336964719352782,37.295444,-121.86512,0.678205443704956
"CA","Redwood City","Island Pl","94065",0.581083940498451,1.44375655013663,0.150331800330922,5.43098137218654,-0.147016026754317,2.36785291495931,1.15249220789234,37.533047,-122.25352,2.12634524510564
"CA","King City","Pearl St","93930",-1.43193991214843,-1.32615691160362,-0.619345291663275,0.480722615834923,-0.145948029433879,-0.06431381830368,0.00369757927737963,36.21041,-121.12565,-0.067120725160855
"CA","Felton","Vera Ave","95018",-0.425427985824988,0.520452062889877,-0.348608716264678,1.17846485009832,-0.130609807916845,0.253207847679122,0.145634643006561,37.10329,-122.054054,0.225944418907741
"CA","San Jose","New Compton Dr","95136",1.58759586682189,0.520452062889877,0.332731366233904,2.09493437303423,-0.148635822690316,1.05326398962525,0.621924407528003,37.264397,-121.85165,0.949562058583286
"CA","El Dorado Hills","Patterson Way","95762",-0.425427985824988,-0.402852424356873,0.034184991549651,0.516466648840341,-0.13448628219093,0.213234577480977,0.180372585946017,38.666595,-121.08137,0.170316312857683
"CA","Sacramento","Potomac Ave","95833",-0.425427985824988,-0.402852424356873,-0.778842669919245,0.300504443469075,-0.147667505119785,-0.153318341109402,-0.0565510405082385,38.62178,-121.479034,-0.157572930120298
"CA","San Diego","Morning Sage Way","92130",1.58759586682189,2.36706103738338,1.6774169552227,3.89914621697047,-0.144872912131304,3.44161765579914,2.30969993206296,32.971455,-117.197075,3.13036472015546
"CA","Reedley","J St","93654",0.581083940498451,-0.402852424356873,-0.0189808012023392,-0.43161965842372,-0.132594389017612,-0.186005842847787,-0.0701205494689634,36.59568,-119.45608,-0.184708591608131
"CA","Fresno","N Hughes Ave","93705",-0.425427985824988,-0.402852424356873,-0.845913362314064,0.411954894062084,-0.147745041725249,-0.15666585634767,-0.23105492574316,36.789665,-119.83571,-0.157572930120298
"CA","Fallbrook","Stone Castle","92028",-0.425427985824988,0.520452062889877,0.444788498649637,0.721904308653229,-0.138326088557014,0.468433386233666,0.554076862724379,33.35318,-117.243774,0.406848828826627
"CA","Santee","Shantung Dr","92071",0.581083940498451,-0.402852424356873,-0.207105914017074,1.1034064178108,-0.146838027200911,0.335025058355621,0.392328315912539,32.8269,-117.02265,0.271170521387462
"CA","Woodland Hills","Califa St","91367",2.59410779314533,4.21367001187688,2.54851802108223,1.27095961157669,-0.137673036675495,1.93750029418076,3.34939570863369,34.177647,-118.61883,1.7193094182661
"CA","Glendale","Loma Crest St","91205",-0.425427985824988,-0.402852424356873,-0.237369519122053,3.18190989018744,-0.149063164018134,1.10396899985196,0.771189006095976,34.127213,-118.237335,0.900717867905186
"CA","Los Angeles","W Studio Ct","90038",-0.425427985824988,1.44375655013663,-0.48438597160053,2.48258936724697,-0.157607697940251,0.583135011309624,0.72315294437501,34.094242,-118.32185,0.49730103378607
"CA","Bakersfield","San Juan Ave","93314",-0.425427985824988,0.520452062889877,0.31391885495243,0.204711855228352,-0.113552110713905,0.161741916609967,0.182272317200518,35.357044,-119.15036,0.136396735997892
"CA","Bakersfield","Tea Tree Ct","93304",-0.425427985824988,-0.402852424356873,-0.829554656851913,0.52789739036508,-0.148443583172637,-0.135103919960001,-0.180304962230049,35.31356,-119.02169,-0.130437268632465
"CA","Oakhurst","Scenic Dr","93644",-0.425427985824988,-0.402852424356873,-0.19156514382803,1.08043875406016,-0.132935550081653,0.306275809838728,-0.0429815315475138,37.373867,-119.62306,0.271170521387462
"CA","Tracy","E 22nd St","95376",0.581083940498451,-0.402852424356873,-0.743671453175621,1.1950032180801,-0.145767858285921,0.0614149157924558,-0.110829076351138,37.752827,-121.42065,0.0368540844400249
"CA","Hughson","5th St","95326",-0.425427985824988,-0.402852424356873,-0.409953861747744,0.136027880329735,-0.148528161440434,-0.0833158900973795,-0.0722916709026794,37.591984,-120.863,-0.0897346809227653
"CA","Lincoln","Esplanade Ln","95648",-1.43193991214843,0.520452062889877,0.11434264831419,0.706747705780198,-0.14900888839431,0.261084354122106,0.0378927418584062,38.890232,-121.28054,0.271170521387462
"CA","Elk Grove","Coney Island Cir","95758",-2.43845183847187,-1.32615691160362,-1.02013357548597,0.951097492523046,-0.159297995939362,-0.126341306542181,-0.234854388252163,38.408627,-121.475044,-0.134959878880437
"CA","Sacramento","Lake Oak Ct","95864",-0.425427985824988,0.520452062889877,0.359723230246453,0.895249794998537,-0.143790674846592,0.516381619205333,0.233022280713629,38.58059,-121.36434,0.448456843107971
"CA","Garberville","E Blue Rock Rd","95542",-1.43193991214843,-0.402852424356873,0.616554906002221,-0.578860406732865,-0.102696273950752,-0.156075118364446,-0.343139069758747,40.071957,-123.77943,-0.157663382325258
"CA","San Diego","Pantera Rd","92130",-0.425427985824988,-0.402852424356873,-0.414043538113282,6.09717628043685,-0.152056974106788,1.74669192559947,0.651234546883169,32.959915,-117.24034,1.53840591286926
"CA","Los Angeles","N Martel Ave","90046",1.58759586682189,3.29036552463013,2.23197707038962,4.4979216335222,-0.144651331167241,4.67370017614295,4.73185728155234,34.08449,-118.350845,4.20222334892486
"CA","Rowland Heights","Sierra Leone Ave","91748",3.60061971946877,4.21367001187688,1.36987329253427,0.774104430186838,-0.147667505119785,0.922120157349558,1.25263518402249,33.980816,-117.89746,0.803934008598582
"CA","Chowchilla","Lakeshore Dr","93610",-0.425427985824988,1.44375655013663,0.565024983796446,-0.0893390947931693,-0.140115439747606,0.0869151054016172,-0.0429815315475138,37.116543,-120.23251,0.0685575822783097
"CA","Palmdale","E Avenue T2","93552",-0.425427985824988,-0.402852424356873,-0.351062522084001,0.22536700592373,-0.0616018730549113,-0.0358599387783995,0.0384355222168353,34.54136,-118.0571,-0.0481257621193719
"CA","San Francisco","Ardenwood Way","94132",-0.425427985824988,1.44375655013663,0.538851055057004,2.65685734435276,-0.152658612597302,1.70474952879058,1.31396936452497,37.735588,-122.47288,1.3529788927024
"CA","Los Angeles","Campbell Dr","90066",-0.425427985824988,1.44375655013663,0.615736970729113,4.02124788616218,-0.148753017596279,2.29597979366708,1.85430721134103,33.99483,-118.424446,2.07659653237795
"CO","Lake George","S Derail Ln","80827",-0.425427985824988,-0.402852424356873,-0.433673984667863,0.663898723964895,-0.140689210628038,0.0620056537756797,0.0055973105318811,38.97646,-105.366615,0.0459445310384489
"CO","Buena Vista","Weaver Lane","81211",0.581083940498451,0.520452062889877,0.0660844672008451,0.747567972294497,-0.000347954738469677,0.14667809803776,-0.205272858717783,38.85938,-106.17003,0.267552433189085
"CO","Grand Junction","Park Vista St UNIT C","81505",-0.425427985824988,-0.402852424356873,-0.373146774457905,0.341249699482573,-0.151544335392977,-0.0423580565938615,-0.0359253868879368,39.1049,-108.59299,-0.0218946226811334
"CO","Lakewood","W Exposition Drive","80228",0.581083940498451,0.520452062889877,0.283655249847451,0.442280522866938,-0.139821284805629,0.201321361485963,0.154861909099854,39.699043,-105.136345,0.226848940957335
"CO","Canon City","Juniper St","81212",-0.425427985824988,-0.402852424356873,-0.409135926474637,0.118733182064497,-0.141464576682677,-0.137269959231822,-0.200659225671136,38.463776,-105.20675,-0.0942563866486879
"CO","Colorado Springs","Shadowglen Dr","80918",0.581083940498451,-0.402852424356873,-0.273358671138785,-0.0318336646521362,-0.145392670827251,-0.101333398585706,-0.163750161297965,38.896397,-104.76879,-0.103301607144632
"CO","Kremmling","GCR 162","80459",-0.425427985824988,-0.402852424356873,-0.368239162819259,0.319795965669632,0.241566254308743,-0.0180393429511477,0.379572977489457,40.127647,-106.524055,-0.0264172329291056
"CO","Woodland Park","Heather Court","80863",2.59410779314533,2.36706103738338,4.26454622406186,-0.289641624495024,-0.11254285324609,0.718610922128953,0.744049988174527,38.98787,-105.04235,0.655592392465096
"CO","Strasburg","Donoven Street","80136",1.58759586682189,1.44375655013663,1.23491397247152,-0.0814836102019121,0.0570291333047795,0.224163230170618,0.261789639710366,39.741566,-104.36988,0.224587635833349
"CO","Johnstown","Holden Ln","80534",-0.425427985824988,-0.402852424356873,0.263206868019763,-0.121490881735401,-0.145880389603584,-0.00327089337055222,-0.0408104101137978,40.3397,-104.95023,-0.0128494021851891
"CO","Walsenburg","E Cedar St","81089",0.581083940498451,0.520452062889877,-0.426312567209895,0.1274231893382,-0.146116773010508,-0.0954260187534678,0.152962177845353,37.630642,-104.78281,-0.096517691772674
"CO","Castle Pines","Turweston Lane","80108",1.58759586682189,1.44375655013663,1.66351205557987,0.395077887507697,-0.140844782237716,0.7263889722414,0.483244025949395,39.467358,-104.89849,0.65649691451469
"CO","Gunnison","N 12th St","81230",-1.43193991214843,0.520452062889877,-0.796837245927611,1.1386378823387,-0.146892139065146,0.0119898378627297,-0.124669975491077,38.545765,-106.93452,-0.000186093490867085
"CO","Broomfield","Abbey St","80020",-0.425427985824988,0.520452062889877,0.364630841885098,0.0440881685301722,-0.151311155978015,0.101092816998989,0.054718932969705,39.92203,-105.0436,0.0812208909726317
"CO","Highlands Ranch","Fawnbrook Lane","80130",0.581083940498451,1.44375655013663,0.907739863228505,0.0837531583304305,-0.141697400098533,0.276148172694314,0.237635913760276,39.531574,-104.92865,0.240416771701252
"CO","Evergreen","Fern Gulch Drive","80439",-0.425427985824988,0.520452062889877,-0.455758237041766,1.5328721018502,-0.115102130824968,0.312183189670966,0.212125236914113,39.63019,-105.31313,0.267552433189085
"CO","Highlands Ranch","Westbury Way","80129",1.58759586682189,0.520452062889877,1.56944949917251,0.074143790202518,-0.146117129009615,0.456520170238652,0.336964719352782,39.54203,-105.00985,0.406848828826627
"CO","Denver","Saint Paul Street","80216",0.581083940498451,-0.402852424356873,-0.358423939541969,0.324670884567572,-0.145341406955869,-0.00474773832861177,0.0913566071636621,39.789948,-104.95074,-0.0219850748860929
"CO","Grand Junction","Greenleaf Dr","81504",-0.425427985824988,-0.402852424356873,-0.17847817945831,-0.228309908051514,-0.143015308791954,-0.146229485310716,-0.192517520294701,39.073162,-108.47656,-0.144005099376382
"CO","Golden","W 20th Place","80401",0.581083940498451,0.520452062889877,0.451331980834497,0.116611748117564,-0.141464576682677,0.174836608571429,-0.00444412609905525,39.748745,-105.15459,0.135944474973095
"CO","Louisville","Taft Pl","80027",-0.425427985824988,-0.402852424356873,-0.643065414583393,2.17716612180104,-0.145136351470345,0.35146726555535,0.0370785713207627,39.98453,-105.1552,0.308255925420834
"CO","Golden","Coal Creek Heights Drive","80403",0.581083940498451,1.44375655013663,2.05939272776392,0.548017582562568,0.00120277737080733,1.00698951427271,0.430322941002568,39.91233,-105.37529,0.905240478153159
"CO","Steamboat Springs","Pine Street","80487",-0.425427985824988,-0.402852424356873,0.469326556842863,0.283736013398065,-0.148442871174423,0.238439398098526,0.499798826881479,40.484028,-107.0201,0.216899198411796
"CO","Castle Rock","Native Birch Lane","80104",-0.425427985824988,-0.402852424356873,-0.453304431222444,0.692106175658847,-0.148442871174423,0.060824177809232,0.0243232328976813,39.37376,-104.812805,0.0459445310384489
"CO","Thornton","Jason Court","80260",0.581083940498451,0.520452062889877,0.243576421465182,-0.0448417199919985,-0.142239942737315,0.0328625799366379,0.0517336409983456,39.8699,-104.99992,0.0141958070976844
"CO","Denver","S Vrain Street","80219",-0.425427985824988,-0.402852424356873,0.0129186744488549,0.165412212931047,-0.146410828272735,0.0545229726548446,-0.0429815315475138,39.676033,-105.04606,0.0359947884929102
"CO","Pueblo","Driftwood Ln","81005",0.581083940498451,-0.402852424356873,-0.470481071957702,-0.233092783916032,-0.146581992643291,-0.2103245564905,-0.267149819578688,38.227264,-104.65632,-0.20279903260002
"CO","Buena Vista","County Road 373a","81211",-0.425427985824988,-0.402852424356873,0.00146758062534935,1.08128566883722,-0.00344941895702369,0.240310068378735,-0.178948011333977,38.91097,-106.16629,0.361622726346905
"CO","Pueblo","Baltimore Ave","81008",-0.425427985824988,-1.32615691160362,0.0276415093647907,-0.575819817956056,-0.145418943561333,-0.239664542990617,-0.273663183879836,38.30117,-104.635376,-0.230025146292812
"CO","Thornton","E 117th Place","80233",0.581083940498451,0.520452062889877,0.0472719559193717,0.0434838127801234,-0.144007834301748,0.0204570822889378,0.0642175892422125,39.9099,-104.94799,0.000627976353767923
"CO","Centennial","S Ivanhoe Court","80111",-0.425427985824988,0.520452062889877,0.295924278944064,0.432262160832021,-0.135494115662318,0.171489093333161,0.0245946230768959,39.60574,-104.921455,0.226758488752376
"CO","Denver","W 37th Avenue","80212",-0.425427985824988,1.44375655013663,0.206769334175342,0.900910195727185,-0.152642592637495,0.437321185783878,0.227865867308554,39.76736,-105.044495,0.385140299636361
"CO","Bayfield","Trust Dr","81122",-0.425427985824988,-0.402852424356873,-0.226736360571655,0.251613789262571,-0.0887396849672588,0.0102176239130583,-0.387104278791496,37.46148,-107.5552,-0.00380418168924481
"CO","Rye","Arnold Lane","81069",0.581083940498451,0.520452062889877,0.17078018215861,0.0332371010412979,0.088819141544958,0.0410344553712341,-0.178948011333977,37.896748,-104.94042,0.0278540900465603
"CO","Aurora","E Oxford Place","80018",1.58759586682189,1.44375655013663,0.127429612683911,0.155477105666136,-0.148365263369138,0.0843552408076474,0.0875571446546592,39.641243,-104.72814,0.0640349720303375
"CO","Denver","Syracuse Street","80207",-0.425427985824988,-0.402852424356873,-0.871269355780398,1.72185701189482,-0.146215028763988,0.0882934940291395,-0.0171994645221366,39.74879,-104.8992,0.0685575822783097
"CO","Berthoud","Country Road","80513",-0.425427985824988,0.520452062889877,-0.364967421726829,0.427911336622595,-0.151822014696292,0.016321916406371,-0.0701205494689634,40.3382,-105.08112,0.0052410388066995
"CO","Loveland","W 22nd Street","80538",-1.43193991214843,-1.32615691160362,-1.02258738130529,1.26441625304294,-0.145876829612516,-0.0858757546913494,-0.257379773126966,40.41483,-105.11225,-0.0897346809227653
"CO","Morrison","Ridge Tee Drive","80465",1.58759586682189,0.520452062889877,1.40340863873168,0.47551486203347,-0.136812380354846,0.625077408118515,0.571988614552536,39.612213,-105.177704,0.62393412072929
"CO","Longmont","Tanager Circle","80504",-0.425427985824988,0.520452062889877,1.53182447660956,-0.139302489881401,-0.148657182636725,0.288652126672551,0.09244216788052,40.1715,-105.062256,0.253080080395574
"CO","Cimarron","Ridge Rd","81220",-0.425427985824988,0.520452062889877,1.68068869631513,1.1244800856544,-0.0817613904755123,0.759273386640859,0.349177277417434,38.36436,-107.38393,1.17659709303149
"CO","Gypsum","Bridger Dr","81637",0.581083940498451,0.520452062889877,-0.120404775067674,1.3084376657195,-0.139138478518761,0.421666629228447,0.44552079103858,39.63231,-106.90208,0.380527237183429
"CO","Westminster","Meade Street","80030",0.581083940498451,-0.402852424356873,0.0276415093647907,0.18147294596581,-0.145341406955869,0.0657469943360971,-0.0986165182864856,39.839043,-105.03617,0.0459445310384489
"CO","Carbondale","Garfield Ave","81623",0.581083940498451,2.36706103738338,1.61280006864721,1.42634542990015,-0.149218237229062,1.47278641404469,1.17800288473851,39.399464,-107.20918,1.3529788927024
"CO","Aurora","E 5th Avenue","80010",0.581083940498451,-0.402852424356873,0.00964693335642476,-0.0427066965769934,-0.145883949594652,-0.0307402095904598,-0.124669975491077,39.723022,-104.872086,-0.0399850636730221
"CO","Denver","E 35th Avenue","80207",0.581083940498451,-0.402852424356873,-0.150668380172653,0.431345833527999,-0.147995024298053,0.0970561074469595,0.100312483077741,39.76539,-104.92747,0.077602802774254
"CO","Conifer","Stenzel Drive","80433",-0.425427985824988,0.520452062889877,0.59692445944764,0.505816320888621,-0.0763338280930428,0.41024569488612,0.47265980896003,39.54467,-105.366356,0.3625272483965
"CO","Aurora","S Waterloo Court","80016",1.58759586682189,2.36706103738338,2.48880874614538,0.0868990995908441,-0.145341406955869,0.833115634543836,0.980973614628782,39.59429,-104.66396,0.65649691451469
